PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
2321,32.5953907,129.3005832,0.22,-187.672,151.371,1,4929,34,90
2322,32.5953907,129.3005793,0.22,-187.672,150.371,1,4929,34,90
2323,32.5953907,129.3005755,0.22,-187.672,149.371,1,4929,34,90
2324,32.5953907,129.3005716,0.22,-187.672,148.371,1,4929,34,90
2325,32.5953907,129.3005677,0.22,-187.672,147.371,1,4929,34,90
2326,32.5953907,129.3005639,0.22,-187.672,146.371,1,4929,34,90
2327,32.5953907,129.30056,0.22,-187.672,145.371,1,4929,34,90
2328,32.5953907,129.3005562,0.22,-187.672,144.371,1,4929,34,90
2329,32.5953907,129.3005523,0.22,-187.672,143.371,1,4929,34,90
2330,32.5953907,129.3005485,0.22,-187.672,142.371,1,4929,34,90
2331,32.5953907,129.3005446,0.22,-187.672,141.371,1,4929,34,90
2332,32.5953907,129.3005408,0.22,-187.672,140.371,1,4929,34,90
2333,32.5953907,129.3005369,0.22,-187.672,139.371,1,4929,34,90
2334,32.5953907,129.3005331,0.22,-187.672,138.371,1,4929,34,90
2335,32.5953907,129.3005292,0.22,-187.672,137.371,1,4929,34,90
2336,32.5953907,129.3005254,0.22,-187.672,136.371,1,4929,34,90
2337,32.5953907,129.3005215,0.22,-187.672,135.371,1,4929,34,90
2338,32.5953907,129.3005177,0.22,-187.672,134.371,1,4929,34,90
2339,32.5953907,129.3005138,0.22,-187.672,133.371,1,4929,34,90
2340,32.5953907,129.30051,0.22,-187.672,132.371,1,4929,34,90
2341,32.5953907,129.3005061,0.22,-187.672,131.371,1,4929,34,90
2342,32.5953907,129.3005023,0.22,-187.672,130.371,1,4929,34,90
2343,32.5953907,129.3004984,0.22,-187.672,129.371,1,4929,34,90
2344,32.5953907,129.3004946,0.22,-187.672,128.371,1,4929,34,90
2345,32.5953907,129.3004907,0.22,-187.672,127.371,1,4929,34,90
2346,32.5953907,129.3004868,0.22,-187.672,126.371,1,4929,34,90
2347,32.5953907,129.300483,0.22,-187.672,125.371,1,4929,34,90
2348,32.5953907,129.3004791,0.22,-187.672,124.371,1,4929,34,90
2349,32.5953907,129.3004753,0.22,-187.672,123.371,1,4929,34,90
2350,32.5953907,129.3004714,0.22,-187.672,122.371,1,4929,34,90
2351,32.5953907,129.3004676,0.22,-187.672,121.371,1,4929,34,90
2352,32.5953907,129.3004637,0.22,-187.672,120.371,1,4929,34,90
2353,32.5953907,129.3004599,0.22,-187.672,119.371,1,4929,34,90
2354,32.5953907,129.300456,0.22,-187.672,118.371,1,4929,34,90
2355,32.5953907,129.3004522,0.22,-187.672,117.371,1,4929,34,90
2356,32.5953907,129.3004483,0.22,-187.672,116.371,1,4929,34,90
2357,32.5953907,129.3004445,0.22,-187.672,115.371,1,4929,34,90
2358,32.5953907,129.3004406,0.22,-187.672,114.371,1,4929,34,90
2359,32.5953907,129.3004368,0.22,-187.672,113.371,1,4929,34,90
2360,32.5953907,129.3004329,0.22,-187.672,112.371,1,4929,34,90
2361,32.5953907,129.3004291,0.22,-187.672,111.371,1,4929,34,90
2362,32.5953907,129.3004252,0.22,-187.672,110.371,1,4929,34,90
2363,32.5953907,129.3004214,0.22,-187.672,109.371,1,4929,34,90
2364,32.5953907,129.3004175,0.22,-187.672,108.371,1,4929,34,90
2365,32.5953907,129.3004136,0.22,-187.672,107.371,1,4929,34,90
2366,32.5953907,129.3004098,0.22,-187.672,106.371,1,4929,34,90
2367,32.5953907,129.3004059,0.22,-187.672,105.371,1,4929,34,90
2368,32.5953907,129.3004021,0.22,-187.672,104.371,1,4929,34,90
2369,32.5953907,129.3003982,0.22,-187.672,103.371,1,4929,34,90
2370,32.5953907,129.3003944,0.22,-187.672,102.371,1,4929,34,90
2371,32.5953907,129.3003905,0.22,-187.672,101.371,1,4929,34,90
2372,32.5953907,129.3003867,0.22,-187.672,100.371,1,4929,34,90
2373,32.5953907,129.3003828,0.22,-187.672,99.371,1,4929,34,90
2374,32.5953907,129.300379,0.22,-187.672,98.371,1,4929,34,90
2375,32.5953907,129.3003751,0.22,-187.672,97.371,1,4929,34,90
2376,32.5953907,129.3003713,0.22,-187.672,96.371,1,4929,34,90
2377,32.5953907,129.3003674,0.22,-187.672,95.371,1,4929,34,90
2378,32.5953907,129.3003636,0.22,-187.672,94.371,1,4929,34,90
2379,32.5953907,129.3003597,0.22,-187.672,93.371,1,4929,34,90
2380,32.5953907,129.3003559,0.22,-187.672,92.371,1,4929,34,90
2381,32.5953907,129.300352,0.22,-187.672,91.371,1,4929,34,90
2382,32.5953907,129.3003482,0.22,-187.672,90.371,1,4929,34,90
2383,32.5953907,129.3003443,0.22,-187.672,89.371,1,4929,34,90
2384,32.5953907,129.3003404,0.22,-187.672,88.371,1,4929,34,90
2385,32.5953907,129.3003366,0.22,-187.672,87.371,1,4929,34,90
2386,32.5953907,129.3003327,0.22,-187.672,86.371,1,4929,34,90
2387,32.5953907,129.3003289,0.22,-187.672,85.371,1,4929,34,90
2388,32.5953907,129.300325,0.22,-187.672,84.371,1,4929,34,90
2389,32.5953907,129.3003212,0.22,-187.672,83.371,1,4929,34,90
2390,32.5953907,129.3003173,0.22,-187.672,82.371,1,4929,34,90
2391,32.5953907,129.3003135,0.22,-187.672,81.371,1,4929,34,90
2392,32.5953907,129.3003096,0.22,-187.672,80.371,1,4929,34,90
2393,32.5953907,129.3003058,0.22,-187.672,79.371,1,4929,34,90
2394,32.5953907,129.3003019,0.22,-187.672,78.371,1,4929,34,90
2395,32.5953907,129.3002981,0.22,-187.672,77.371,1,4929,34,90
2396,32.5953907,129.3002942,0.22,-187.672,76.371,1,4929,34,90
2397,32.5953907,129.3002904,0.22,-187.672,75.371,1,4929,34,90
2398,32.5953907,129.3002865,0.22,-187.672,74.371,1,4929,34,90
2399,32.5953907,129.3002827,0.22,-187.672,73.371,1,4929,34,90
2400,32.5953907,129.3002788,0.22,-187.672,72.371,1,4929,34,90
2401,32.5953907,129.300275,0.22,-187.672,71.371,1,4929,34,90
2402,32.5953907,129.3002711,0.22,-187.672,70.371,1,4929,34,90
2403,32.5953907,129.3002673,0.22,-187.672,69.371,1,4929,34,90
2404,32.5953907,129.3002634,0.22,-187.672,68.371,1,4929,34,90
2405,32.5953907,129.3002595,0.22,-187.672,67.371,1,4929,34,90
2406,32.5953907,129.3002557,0.22,-187.672,66.371,1,4929,34,90
2407,32.5953907,129.3002518,0.22,-187.672,65.371,1,4929,34,90
2408,32.5953907,129.300248,0.22,-187.672,64.371,1,4929,34,90
2409,32.5953907,129.3002441,0.22,-187.672,63.371,1,4929,34,90
2410,32.5953907,129.3002403,0.22,-187.672,62.371,1,4929,34,90
2411,32.5953907,129.3002364,0.22,-187.672,61.371,1,4929,34,90
2412,32.5953907,129.3002326,0.22,-187.672,60.371,1,4929,34,90
2413,32.5953907,129.3002287,0.22,-187.672,59.371,1,4929,34,90
2414,32.5953907,129.3002249,0.22,-187.672,58.371,1,4929,34,90
2415,32.5953907,129.300221,0.22,-187.672,57.371,1,4929,34,90
2416,32.5953907,129.3002172,0.22,-187.672,56.371,1,4929,34,90
2417,32.5953907,129.3002133,0.22,-187.672,55.371,1,4929,34,90
2418,32.5953907,129.3002095,0.22,-187.672,54.371,1,4929,34,90
2419,32.5953907,129.3002056,0.22,-187.672,53.371,1,4929,34,90
2420,32.5953907,129.3002018,0.22,-187.672,52.371,1,4929,34,90
2421,32.5953907,129.3001979,0.22,-187.672,51.371,1,4929,34,90
2422,32.5953907,129.3001941,0.22,-187.672,50.371,1,4929,34,90
2423,32.5953907,129.3001902,0.22,-187.672,49.371,1,4929,34,90
2424,32.5953907,129.3001863,0.22,-187.672,48.371,1,4929,34,90
2425,32.5953907,129.3001825,0.22,-187.672,47.371,1,4929,34,90
2426,32.5953907,129.3001786,0.22,-187.672,46.371,1,4929,34,90
2427,32.5953907,129.3001748,0.22,-187.672,45.371,1,4929,34,90
2428,32.5953907,129.3001709,0.22,-187.672,44.371,1,4929,34,90
2429,32.5953907,129.3001671,0.22,-187.672,43.371,1,4929,34,90
2430,32.5953907,129.3001632,0.22,-187.672,42.371,1,4929,34,90
2431,32.5953907,129.3001594,0.22,-187.672,41.371,1,4929,34,90
2432,32.5953907,129.3001555,0.22,-187.672,40.371,1,4929,34,90
2433,32.5953907,129.3001517,0.22,-187.672,39.371,1,4929,34,90
2434,32.5953907,129.3001478,0.22,-187.672,38.371,1,4929,34,90
2435,32.5953907,129.3001441,0.22,-187.672,37.396,1,4929,34,90
2436,32.5953907,129.3001401,0.22,-187.672,36.371,1,4929,34,90
2437,32.5953907,129.3001363,0.22,-187.672,35.371,1,4929,34,90
2438,32.5953907,129.3001324,0.22,-187.672,34.371,1,4929,34,90
2439,32.5953907,129.3001286,0.22,-187.672,33.371,1,4929,34,90
2440,32.5953907,129.3001247,0.22,-187.672,32.371,1,4929,34,90
2441,32.5953907,129.3001209,0.22,-187.672,31.371,1,4929,34,90
2442,32.5953907,129.300117,0.22,-187.672,30.371,1,4929,34,90
2443,32.5953907,129.3001132,0.22,-187.672,29.371,1,4929,34,90
2444,32.5953907,129.3001093,0.22,-187.672,28.371,1,4929,34,90
2445,32.5953907,129.3001054,0.22,-187.672,27.371,1,4929,34,90
2446,32.5953907,129.3001016,0.22,-187.672,26.371,1,4929,34,90
2447,32.5953907,129.3000977,0.22,-187.672,25.371,1,4929,34,90
2448,32.5953907,129.3000939,0.22,-187.672,24.371,1,4929,34,90
2449,32.5953907,129.30009,0.22,-187.672,23.371,1,4929,34,90
2450,32.5953907,129.3000862,0.22,-187.672,22.371,1,4929,34,90
2451,32.5953907,129.3000823,0.22,-187.672,21.371,1,4929,34,90
2452,32.5953907,129.3000785,0.22,-187.672,20.371,1,4929,34,90
2453,32.5953907,129.3000746,0.22,-187.672,19.371,1,4929,34,90
2454,32.5953907,129.3000708,0.22,-187.672,18.371,1,4929,34,90
2455,32.5953907,129.3000669,0.22,-187.672,17.371,1,4929,34,90
2456,32.5953907,129.3000631,0.22,-187.672,16.371,1,4929,34,90
2457,32.5953907,129.3000592,0.22,-187.672,15.371,1,4929,34,90
2458,32.5953907,129.3000554,0.22,-187.672,14.371,1,4929,34,90
2459,32.5953907,129.3000515,0.22,-187.672,13.371,1,4929,34,90
2460,32.5953907,129.3000477,0.22,-187.672,12.371,1,4929,34,90
2461,32.5953907,129.3000438,0.22,-187.672,11.371,1,4929,34,90
2462,32.5953907,129.30004,0.22,-187.672,10.371,1,4929,34,90
2463,32.5953907,129.3000361,0.22,-187.672,9.371,1,4929,34,90
2464,32.5953907,129.3000322,0.22,-187.672,8.371,1,4929,34,90
2465,32.5953907,129.3000284,0.22,-187.672,7.371,1,4929,34,90
2466,32.5953907,129.3000245,0.22,-187.672,6.371,1,4929,34,90
2467,32.5953907,129.3000207,0.22,-187.672,5.371,1,4929,34,90
2468,32.595391,129.3000168,0.22,-187.605,4.373,1,4929,34,90
2469,32.5953915,129.3000109,0.22,-187.43,2.819,1,4929,34,90
2470,32.5953925,129.3000064,0.22,-187.144,1.664,1,4929,34,90
2471,32.5953935,129.3000022,0.22,-186.836,0.575,1,4929,34,90
2472,32.5953945,129.295998,0.22,-186.528,-0.514,1,4929,33,99
2473,32.5953961,129.2959943,0.22,-186.022,-1.471,1,4929,33,99
2474,32.5953985,129.2959917,0.22,-185.275,-2.165,1,4929,33,99
2475,32.595402,129.2959901,0.22,-184.221,-2.574,1,4929,33,99
2476,32.5954058,129.295989,0.22,-183.035,-2.851,1,4929,33,99
2477,32.5954099,129.2959881,0.22,-181.761,-3.084,1,4929,33,99
2482,32.595413,129.2959875,0.22,-180.826,-3.252,1,4929,33,99
2483,32.5954174,129.2959864,0.22,-179.45,-3.524,1,4929,33,99
2484,32.5953912,129.3000136,0.22,-187.537,3.526,1,4929,34,90
2486,32.5953906,129.3000164,0.22,-187.719,4.255,1,4929,34,90
2487,32.59539,129.3000117,0.22,-187.906,3.046,1,4929,34,90
2488,32.5953891,129.3000071,0.22,-188.186,1.837,1,4929,34,90
2489,32.5953877,129.3000019,0.22,-188.606,0.488,1,4929,34,90
2490,32.5953861,129.295997,0.22,-189.096,-0.768,1,4929,33,99
2491,32.5953844,129.2959926,0.22,-189.633,-1.908,1,4929,33,99
2492,32.5953822,129.2959889,0.22,-190.31,-2.885,1,4929,33,99
2493,32.5953788,129.2959845,0.22,-191.36,-4.025,1,4929,33,99
2494,32.5953751,129.2959811,0.22,-192.503,-4.909,1,4929,33,99
2495,32.5953705,129.2959776,0.22,-193.902,-5.816,1,4929,33,99
2496,32.5953654,129.2959748,0.22,-195.487,-6.537,1,4929,33,99
2497,32.5953604,129.2959731,0.22,-197.025,-6.979,1,4929,33,99
2498,32.5953555,129.2959713,0.22,-198.544,-7.445,1,4929,33,99
2499,32.5953531,129.295987,0.22,-199.267,-3.378,1,4929,33,99
2500,32.595357,129.295988,0.22,-198.066,-3.104,1,4929,33,99
2501,32.595361,129.2959896,0.22,-196.828,-2.702,1,4929,33,99
2502,32.5953652,129.2959916,0.22,-195.553,-2.172,1,4929,33,99
2503,32.5953679,129.295994,0.22,-194.699,-1.551,1,4929,33,99
2504,32.5953707,129.2959973,0.22,-193.845,-0.692,1,4929,33,99
2505,32.595373,129.3000009,0.22,-193.137,0.24,1,4929,34,90
2506,32.5953747,129.3000046,0.22,-192.612,1.19,1,4929,34,90
2507,32.595376,129.300009,0.22,-192.216,2.341,1,4929,34,90
2508,32.595377,129.3000151,0.22,-191.893,3.912,1,4929,34,90
2509,32.5953779,129.3000221,0.22,-191.643,5.74,1,4929,34,90
2510,32.5953779,129.3000292,0.22,-191.643,7.568,1,4929,34,90
2511,32.5954041,129.2959718,0.22,-183.544,-7.316,1,4929,33,99
2512,32.595401,129.2959727,0.22,-184.526,-7.078,1,4929,33,99
2513,32.5953979,129.2959744,0.22,-185.471,-6.639,1,4929,33,99
2514,32.5953949,129.2959763,0.22,-186.398,-6.145,1,4929,33,99
2515,32.5953919,129.2959787,0.22,-187.307,-5.541,1,4929,33,99
2516,32.595389,129.2959815,0.22,-188.216,-4.809,1,4929,33,99
2517,32.5953861,129.2959849,0.22,-189.107,-3.912,1,4929,33,99
2518,32.5953834,129.2959887,0.22,-189.925,-2.942,1,4929,33,99
2519,32.5953809,129.2959938,0.22,-190.706,-1.606,1,4929,33,99
2520,32.5953797,129.2959998,0.22,-191.085,-0.051,1,4929,33,99
2521,32.5953791,129.3000061,0.22,-191.263,1.595,1,4929,34,90
2522,32.5953789,129.300013,0.22,-191.331,3.369,1,4929,34,90
2523,32.5953786,129.3000198,0.22,-191.399,5.143,1,4929,34,90
2524,32.5953779,129.2952617,0.22,-191.643,-191.643,1,4929,33,99
2525,32.5953779,129.3000292,0.22,-191.643,7.568,1,4929,34,90
2526,32.5953779,129.300033,0.22,-191.643,8.568,1,4929,34,90
2527,32.5953779,129.3000369,0.22,-191.643,9.568,1,4929,34,90
2528,32.5953779,129.3000407,0.22,-191.643,10.568,1,4929,34,90
2529,32.5953779,129.3000446,0.22,-191.643,11.568,1,4929,34,90
2530,32.5953779,129.3000484,0.22,-191.643,12.568,1,4929,34,90
2531,32.5953779,129.3000523,0.22,-191.643,13.568,1,4929,34,90
2532,32.5953779,129.3000561,0.22,-191.643,14.568,1,4929,34,90
2533,32.5953779,129.30006,0.22,-191.643,15.568,1,4929,34,90
2534,32.5953779,129.3000638,0.22,-191.643,16.568,1,4929,34,90
2535,32.5953779,129.3000677,0.22,-191.643,17.568,1,4929,34,90
2536,32.5953779,129.3000715,0.22,-191.643,18.568,1,4929,34,90
2537,32.5953779,129.3000754,0.22,-191.643,19.568,1,4929,34,90
2538,32.5953779,129.3000792,0.22,-191.643,20.568,1,4929,34,90
2539,32.5953779,129.3000831,0.22,-191.643,21.568,1,4929,34,90
2540,32.5953779,129.3000869,0.22,-191.643,22.568,1,4929,34,90
2541,32.5953779,129.3000908,0.22,-191.643,23.568,1,4929,34,90
2542,32.5953779,129.3000946,0.22,-191.643,24.568,1,4929,34,90
2543,32.5953779,129.3000985,0.22,-191.643,25.568,1,4929,34,90
2544,32.5953779,129.3001024,0.22,-191.643,26.568,1,4929,34,90
2545,32.5953779,129.3001062,0.22,-191.643,27.568,1,4929,34,90
2546,32.5953779,129.3001101,0.22,-191.643,28.568,1,4929,34,90
2547,32.5953779,129.3001139,0.22,-191.643,29.568,1,4929,34,90
2548,32.5953779,129.3001178,0.22,-191.643,30.568,1,4929,34,90
2549,32.5953779,129.3001216,0.22,-191.643,31.568,1,4929,34,90
2550,32.5953779,129.3001255,0.22,-191.643,32.568,1,4929,34,90
2551,32.5953779,129.3001293,0.22,-191.643,33.568,1,4929,34,90
2552,32.5953779,129.3001332,0.22,-191.643,34.568,1,4929,34,90
2553,32.5953779,129.300137,0.22,-191.643,35.568,1,4929,34,90
2554,32.5953779,129.3001409,0.22,-191.643,36.568,1,4929,34,90
2555,32.5953779,129.3001447,0.22,-191.643,37.568,1,4929,34,90
2556,32.5953779,129.3001486,0.22,-191.643,38.568,1,4929,34,90
2557,32.5953779,129.3001524,0.22,-191.643,39.568,1,4929,34,90
2558,32.5953779,129.3001563,0.22,-191.643,40.568,1,4929,34,90
2559,32.5953779,129.3001601,0.22,-191.643,41.568,1,4929,34,90
2560,32.5953779,129.300164,0.22,-191.643,42.568,1,4929,34,90
2561,32.5953779,129.3001678,0.22,-191.643,43.568,1,4929,34,90
2562,32.5953779,129.3001717,0.22,-191.643,44.568,1,4929,34,90
2563,32.5953779,129.3001756,0.22,-191.643,45.568,1,4929,34,90
2564,32.5953779,129.3001794,0.22,-191.643,46.568,1,4929,34,90
2565,32.5953779,129.3001833,0.22,-191.643,47.568,1,4929,34,90
2566,32.5953779,129.3001871,0.22,-191.643,48.568,1,4929,34,90
2567,32.5953779,129.300191,0.22,-191.643,49.568,1,4929,34,90
2568,32.5953779,129.3001948,0.22,-191.643,50.568,1,4929,34,90
2569,32.5953779,129.3001987,0.22,-191.643,51.568,1,4929,34,90
2570,32.5953779,129.3002025,0.22,-191.643,52.568,1,4929,34,90
2571,32.5953779,129.3002064,0.22,-191.643,53.568,1,4929,34,90
2572,32.5953779,129.3002097,0.22,-191.643,54.436,1,4929,34,90
2573,32.5953775,129.3001327,0.22,-191.753,34.44,1,4929,34,90
2574,32.595377,129.3001362,0.22,-191.9,35.349,1,4929,34,90
2575,32.5953763,129.3001402,0.22,-192.138,36.404,1,4929,34,90
2576,32.5953751,129.300144,0.22,-192.504,37.368,1,4929,34,90
2577,32.5953735,129.300147,0.22,-192.98,38.149,1,4929,34,90
2578,32.5953717,129.3001499,0.22,-193.547,38.912,1,4929,34,90
2579,32.5953698,129.3001526,0.22,-194.114,39.62,1,4929,34,90
2580,32.595367,129.3001552,0.22,-194.992,40.291,1,4929,34,90
2581,32.5953635,129.3001574,0.22,-196.053,40.852,1,4929,34,90
2582,32.5953597,129.3001588,0.22,-197.224,41.212,1,4929,34,90
2583,32.595356,129.3001603,0.22,-198.376,41.609,1,4929,34,90
2584,32.5953527,129.3001608,0.22,-199.4,41.75,1,4929,34,90
2585,32.5953483,129.3001611,0.22,-200.753,41.829,1,4929,34,90
2586,32.59539,129.3001971,0.22,-187.891,51.17,1,4929,34,90
2587,32.5953891,129.3001924,0.22,-188.165,49.932,1,4929,34,90
2588,32.5953878,129.3001877,0.22,-188.567,48.731,1,4929,34,90
2589,32.5953863,129.300183,0.22,-189.042,47.512,1,4929,34,90
2590,32.5953844,129.3001783,0.22,-189.627,46.275,1,4929,34,90
2591,32.5953824,129.3001738,0.22,-190.23,45.111,1,4929,34,90
2592,32.5953804,129.3001699,0.22,-190.87,44.112,1,4929,34,90
2593,32.5953778,129.3001666,0.22,-191.656,43.241,1,4929,34,90
2594,32.5953746,129.3001642,0.22,-192.661,42.626,1,4929,34,90
2595,32.5953712,129.3001627,0.22,-193.684,42.23,1,4929,34,90
2596,32.5953676,129.3001616,0.22,-194.798,41.944,1,4929,34,90
2597,32.5953638,129.3001611,0.22,-195.967,41.823,1,4929,34,90
2598,32.5953596,129.3001609,0.22,-197.282,41.775,1,4929,34,90
2599,32.5953483,129.3001611,0.22,-200.753,41.829,1,4929,34,90
2600,32.595345,129.3001611,0.22,-201.753,41.829,1,4929,34,90
2601,32.5953418,129.3001611,0.22,-202.753,41.829,1,4929,34,90
2602,32.5953385,129.3001611,0.22,-203.753,41.829,1,4929,34,90
2603,32.5953353,129.3001611,0.22,-204.753,41.829,1,4929,34,90
2604,32.5953321,129.3001611,0.22,-205.753,41.829,1,4929,34,90
2605,32.5953288,129.3001611,0.22,-206.753,41.829,1,4929,34,90
2606,32.5953256,129.3001611,0.22,-207.753,41.829,1,4929,34,90
2607,32.5953223,129.3001611,0.22,-208.753,41.829,1,4929,34,90
2608,32.5953191,129.3001611,0.22,-209.753,41.829,1,4929,34,90
2609,32.5953158,129.3001611,0.22,-210.753,41.829,1,4929,34,90
2610,32.5953126,129.3001611,0.22,-211.753,41.829,1,4929,34,90
2611,32.5953093,129.3001611,0.22,-212.753,41.829,1,4929,34,90
2612,32.5953061,129.3001611,0.22,-213.753,41.829,1,4929,34,90
2613,32.5953028,129.3001611,0.22,-214.753,41.829,1,4929,34,90
2614,32.5952996,129.3001611,0.22,-215.753,41.829,1,4929,34,90
2615,32.5952963,129.3001611,0.22,-216.753,41.829,1,4929,34,90
2616,32.5952931,129.3001611,0.22,-217.753,41.829,1,4929,34,90
2617,32.5952898,129.3001611,0.22,-218.753,41.829,1,4929,34,90
2618,32.5952866,129.3001611,0.22,-219.753,41.829,1,4929,34,90
2619,32.5952834,129.3001611,0.22,-220.753,41.829,1,4929,34,90
2620,32.5952801,129.3001611,0.22,-221.753,41.829,1,4929,34,90
2621,32.5952769,129.3001611,0.22,-222.753,41.829,1,4929,34,90
2622,32.5952736,129.3001611,0.22,-223.753,41.829,1,4929,34,90
2623,32.5952704,129.3001611,0.22,-224.753,41.829,1,4929,34,90
2624,32.5952671,129.3001611,0.22,-225.753,41.829,1,4929,34,90
2625,32.5952639,129.3001611,0.22,-226.753,41.829,1,4929,34,90
2626,32.5952606,129.3001611,0.22,-227.753,41.829,1,4929,34,90
2627,32.5952574,129.3001611,0.22,-228.753,41.829,1,4929,34,90
2628,32.5952541,129.3001611,0.22,-229.753,41.829,1,4929,34,90
2629,32.5952509,129.3001611,0.22,-230.753,41.829,1,4929,34,90
2630,32.5952476,129.3001611,0.22,-231.753,41.829,1,4929,34,90
2631,32.5952444,129.3001611,0.22,-232.753,41.829,1,4929,34,90
2632,32.5952412,129.3001611,0.22,-233.753,41.829,1,4929,34,90
2633,32.5952379,129.3001611,0.22,-234.753,41.829,1,4929,34,90
2634,32.5952347,129.3001611,0.22,-235.753,41.829,1,4929,34,90
2635,32.5952314,129.3001611,0.22,-236.753,41.829,1,4929,34,90
2636,32.5952282,129.3001611,0.22,-237.753,41.829,1,4929,34,90
2637,32.5952249,129.3001611,0.22,-238.753,41.829,1,4929,34,90
2638,32.5952217,129.3001611,0.22,-239.753,41.829,1,4929,34,90
2639,32.5952184,129.3001611,0.22,-240.753,41.829,1,4929,34,90
2640,32.5952152,129.3001611,0.22,-241.753,41.829,1,4929,34,90
2641,32.5952119,129.3001611,0.22,-242.753,41.829,1,4929,34,90
2642,32.5952087,129.3001611,0.22,-243.753,41.829,1,4929,34,90
2643,32.5952054,129.3001611,0.22,-244.753,41.829,1,4929,34,90
2644,32.5952022,129.3001611,0.22,-245.753,41.829,1,4929,34,90
2645,32.595199,129.3001611,0.22,-246.753,41.829,1,4929,34,90
2646,32.5951925,129.3001611,0.22,-248.753,41.829,1,4929,34,90
2647,32.5951925,129.3001611,0.22,-248.753,41.829,1,4929,34,90
2648,32.5951892,129.3001611,0.22,-249.753,41.829,1,4929,34,90
2649,32.595186,129.3001611,0.22,-250.753,41.829,1,4929,34,90
2650,32.5951827,129.3001611,0.22,-251.753,41.829,1,4929,34,90
2651,32.5951795,129.3001611,0.22,-252.753,41.829,1,4929,34,90
2652,32.5951762,129.3001611,0.22,-253.753,41.829,1,4929,34,90
2653,32.595173,129.3001611,0.22,-254.753,41.829,1,4929,34,90
2654,32.5951697,129.3001611,0.22,-255.753,41.829,1,4929,34,90
2655,32.5951665,129.3001611,0.22,-256.753,41.829,1,4929,34,90
2656,32.5951632,129.3001611,0.22,-257.753,41.829,1,4929,34,90
2657,32.59516,129.3001611,0.22,-258.753,41.829,1,4929,34,90
2658,32.5951567,129.3001611,0.22,-259.753,41.829,1,4929,34,90
2659,32.5951535,129.3001611,0.22,-260.753,41.829,1,4929,34,90
2660,32.5951503,129.3001611,0.22,-261.753,41.829,1,4929,34,90
2661,32.595147,129.3001611,0.22,-262.753,41.829,1,4929,34,90
2662,32.5951438,129.3001611,0.22,-263.753,41.829,1,4929,34,90
2663,32.5951405,129.3001611,0.22,-264.753,41.829,1,4929,34,90
2664,32.5951373,129.3001611,0.22,-265.753,41.829,1,4929,34,90
2665,32.595134,129.3001611,0.22,-266.753,41.829,1,4929,34,90
2666,32.5951308,129.3001611,0.22,-267.753,41.829,1,4929,34,90
2667,32.5951275,129.3001611,0.22,-268.753,41.829,1,4929,34,90
2668,32.5951243,129.3001611,0.22,-269.753,41.829,1,4929,34,90
2669,32.595121,129.3001611,0.22,-270.753,41.829,1,4929,34,90
2670,32.5951178,129.3001611,0.22,-271.753,41.829,1,4929,34,90
2671,32.5951145,129.3001611,0.22,-272.753,41.829,1,4929,34,90
2672,32.5951113,129.3001611,0.22,-273.753,41.829,1,4929,34,90
2673,32.5951081,129.3001611,0.22,-274.753,41.829,1,4929,34,90
2674,32.5951048,129.3001611,0.22,-275.753,41.829,1,4929,34,90
